," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2023,"MEEDNets: Medical Image Classification via Ensemble Bio-inspired Evolutionary DenseNets","Zhu H., Wang W., Ulidowski I., Zhou Q., Wang S., Chen H., Zhang Y.",09507051,"Knowledge-Based Systems",280, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Genome-wide detection of human intronic AG-gain variants located between splicing branchpoints and canonical splice acceptor sites","Zhang P., Chaldebas M., Ogishi M., Al Qureshah F., Ponsin K., Feng Y., Rinchai D., Milisavljevic B., Han J.E., Moncada-Velez M., Keles S., Schroder B., Stenson P.D., Cooper D.N., Cobat A., Boisson B., Zhang Q., Boisson-Dupuis S., Abel L., Casanova J.-L.",10916490,"Proceedings of the National Academy of Sciences of the United States of America",120, 46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Prompt learning for metonymy resolution: Enhancing performance with internal prior knowledge of pre-trained language models","Zhao B., Jin W., Zhang Y., Huang S., Yang G.",09507051,"Knowledge-Based Systems",279, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"BF3D: Bi-directional fusion 3D detector with semantic sampling and geometric mapping","Zhu Y., Xie J., Liu M., Yao L., Chen Y.",02628856,"Image and Vision Computing",139, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"SDE-RAE:CLIP-based realistic image reconstruction and editing network using stochastic differential diffusion","Zhao H., Jin G., Jiang X., Li M.",02628856,"Image and Vision Computing",139, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Security-based code smell definition, detection, and impact quantification in Android","Zhong Y., Shi M., He J., Fang C., Chen Z.",00380644,"Software - Practice and Experience",53, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Drug–drug interaction prediction based on local substructure features and their complements","Zhou Q., Zhang Y., Wang S., Wu D.",10933263,"Journal of Molecular Graphics and Modelling",124, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Learn by Oneself: Exploiting Weight-Sharing Potential in Knowledge Distillation Guided Ensemble Network","Zhao Q., Lyu S., Chen L., Liu B., Xu T.-B., Cheng G., Feng W.",10518215,"IEEE Transactions on Circuits and Systems for Video Technology",33, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"A Triple-Double Convolutional Neural Network for Panchromatic Sharpening","Zhang T.-J., Deng L.-J., Huang T.-Z., Chanussot J., Vivone G.",2162237X,"IEEE Transactions on Neural Networks and Learning Systems",34, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,17,30
2023,"Kernel Proposal Network for Arbitrary Shape Text Detection","Zhang S.-X., Zhu X., Hou J.-B., Yang C., Yin X.-C.",2162237X,"IEEE Transactions on Neural Networks and Learning Systems",34, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5
2023,"Semantically consistent multi-view representation learning","Zhou Y., Zheng Q., Bai S., Zhu J.",09507051,"Knowledge-Based Systems",278, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Faithful and Consistent Graph Neural Network Explanations with Rationale Alignment","Zhao T., Luo D., Zhang X., Wang S.",21576904,"ACM Transactions on Intelligent Systems and Technology",14, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Investigation of the BERT model on nucleotide sequences with non-standard pre-training and evaluation of different k-mer embeddings","Zhang Y.-Z., Bai Z., Imoto S.",13674811,"Bioinformatics (Oxford, England)",39, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"An Effective Method for Constructing a Robot Operating System Node Knowledge Graph Based on Open-Source Robotics Repositories","Zhao Y., Mao X., Yang Y.",20799292,"Electronics (Switzerland)",12, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"FREQ-Seq2: a method for precise high-throughput combinatorial quantification of allele frequencies","Zhao R., Lukacsovich T., Gaut R., Emerson J.J.",21601836,"G3: Genes, Genomes, Genetics",13, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"HACA3: A unified approach for multi-site MR image harmonization","Zuo L., Liu Y., Xue Y., Dewey B.E., Remedios S.W., Hays S.P., Bilgel M., Mowry E.M., Newsome S.D., Calabresi P.A., Resnick S.M., Prince J.L., Carass A.",08956111,"Computerized Medical Imaging and Graphics",109, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Additive Manufacturing of Composite Foam Metamaterial Springs for Vibration Isolation","Zolfagharian A., Picken P., Bodaghi M., Fard M., Rolfe B.",14381656,"Advanced Engineering Materials",25, 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Industrial anomaly detection with domain shift: A real-world dataset and masked multi-scale reconstruction","Zhang Z., Zhao Z., Zhang X., Sun C., Chen X.",01663615,"Computers in Industry",151, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"GAEP: a comprehensive genome assembly evaluating pipeline","Zhang Y., Lu H.-W., Ruan J.",16738527,"Journal of Genetics and Genomics",50, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Investigation on the proton range uncertainty with spectral CT-based virtual monoenergetic images","Zhu L., Du Y., Peng Y., Xiang X., Wang X.",15269914,"Journal of Applied Clinical Medical Physics",24, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"DataFITS: A Heterogeneous Data Fusion Framework for Traffic and Incident Prediction","Zibner P., Rettore P.H.L., Santos B.P., Loevenich J.F., Lopes R.R.F.",15249050,"IEEE Transactions on Intelligent Transportation Systems",24, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Interpreting vulnerabilities of multi-instance learning to adversarial perturbations","Zhang Y.-X., Meng H., Cao X.-M., Zhou Z., Yang M., Adhikary A.R.",00313203,"Pattern Recognition",142, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Data-Driven Morphological Feature Perception of Single Neuron With Graph Neural Network","Zhu T., Yao G., Hu D., Xie C., Li P., Yang X., Gong H., Luo Q., Li A.",02780062,"IEEE Transactions on Medical Imaging",42, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Multichannel Matrix Randomized Autoencoder","Zhang S., Wang T., Cao J., Liu J.",13704621,"Neural Processing Letters",55, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Carrying Out CNN Channel Pruning in a White Box","Zhang Y., Lin M., Lin C.-W., Chen J., Wu Y., Tian Y., Ji R.",2162237X,"IEEE Transactions on Neural Networks and Learning Systems",34, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7
2023,"Open Problems in Fuzzing RESTful APIs: A Comparison of Tools","Zhang M., Arcuri A.",1049331X,"ACM Transactions on Software Engineering and Methodology",32, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Time-Series Data Imputation via Realistic Masking-Guided Tri-Attention Bi-GRU","Zhang Z., Zhang Y., Zeng A., Pan D., Ji Y., Lin J.",09226389,"Frontiers in Artificial Intelligence and Applications",372, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Deep Co-Training for Cross-Modality Medical Image Segmentation","Zhu L., Chan L.L., Ng T.K., Zhang M., Ooi B.C.",09226389,"Frontiers in Artificial Intelligence and Applications",372, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Enhancing Dyadic Relations with Homogeneous Graphs for Multimodal Recommendation","Zhou H., Zhou X., Zhang L., Shen Z.",09226389,"Frontiers in Artificial Intelligence and Applications",372, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"PMAA: A Progressive Multi-Scale Attention Autoencoder Model for High-Performance Cloud Removal from Multi-Temporal Satellite Imagery","Zou X., Li K., Xing J., Tao P., Cui Y.",09226389,"Frontiers in Artificial Intelligence and Applications",372, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"JavaScript SBST Heuristics to Enable Effective Fuzzing of NodeJS Web APIs","Zhang M., Belhadi A., Arcuri A.",1049331X,"ACM Transactions on Software Engineering and Methodology",32, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Screening single-cell trajectories via continuity assessments for cell transition potential","Zheng Z., Chang L., Li Y., Liu K., Mu J., Zhang S., Li J., Wu Y., Zou L., Ni Q., Wan Y.",14774054,"Briefings in bioinformatics",24, 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"GLAcier Feature Tracking testkit (GLAFT): a statistically and physically based framework for evaluating glacier velocity products derived from optical satellite image feature tracking","Zheng W., Bhushan S., Van Wyk De Vries M., Kochtitzky W., Shean D., Copland L., Dow C., Jones-Ivey R., Perez F.",19940416,"Cryosphere",17, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Low-light image enhancement for infrared and visible image fusion","Zhou Y., Xie L., He K., Xu D., Tao D., Lin X.",17519659,"IET Image Processing",17, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Augmented Negative Sampling for Collaborative Filtering","Zhao Y., Chen R., Lai R., Han Q., Song H., Chen L.",,"Proceedings of the 17th ACM Conference on Recommender Systems, RecSys 2023",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Reciprocal Sequential Recommendation","Zheng B., Hou Y., Zhao W.X., Song Y., Zhu H.",,"Proceedings of the 17th ACM Conference on Recommender Systems, RecSys 2023",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Equivariant Contrastive Learning for Sequential Recommendation","Zhou P., Gao J., Xie Y., Ye Q., Hua Y., Kim J., Wang S., Kim S.",,"Proceedings of the 17th ACM Conference on Recommender Systems, RecSys 2023",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Alleviating the Long-Tail Problem in Conversational Recommender Systems","Zhao Z., Zhou K., Wang X., Zhao W.X., Pan F., Cao Z., Wen J.-R.",,"Proceedings of the 17th ACM Conference on Recommender Systems, RecSys 2023",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Analyzing Wind Effects on Long-Span Bridges: A Viable Numerical Modelling Methodology Using OpenFOAM for Industrial Applications","Zhang Y., MacReamoinn R., Cardiff P., Keenahan J.",24123811,"Infrastructures",8, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Building of safer urban hubs: Insights from a comparative study on cyber telecom scams and early warning design","Zhu C., Zhang C., Wang R., Tian J., Hu R., Zhao J., Ke Y., Liu N.",26643286,"Urban Governance",3, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Remote Sensing Image Scene Classification in Hybrid Classical–Quantum Transferring CNN with Small Samples","Zhang Z., Mi X., Yang J., Wei X., Liu Y., Yan J., Liu P., Gu X., Yu T.",14248220,"Sensors",23, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"[Ground point cloud segmentation based on local threshold adaptive method, 局部阈值自适应的地面点云分割]","Zhang P., Wang Q., Gao R., Xia Y., Wan Z.",1004924X,"Guangxue Jingmi Gongcheng/Optics and Precision Engineering",31, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Trackplot: A flexible toolkit for combinatorial analysis of genomic data","Zhang Y., Zhou R., Liu L., Chen L., Wang Y.",1553734X,"PLoS Computational Biology",19, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Erratum to: Self-Relevance Predicts the Aesthetic Appeal of Real and Synthetic Artworks Generated via Neural Style Transfer (Psychological Science, (2023), 34, 9, (1007-1023), 10.1177/09567976231188107)","",09567976,"Psychological Science",34, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Towards Evaluating the Robustness of the Open-Source Product Community under Multiple Attack Strategies","Zhou H., Yang M.",20711050,"Sustainability (Switzerland)",15, 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"PlasPi TDM: Augmentation of a low-cost camera platform for advanced underwater physical-ecological observations","Zinzindohoue C.G.F., Schoening T., Lima E.B., Fiedler B.",24680672,"HardwareX",15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"GWLD: an R package for genome-wide linkage disequilibrium analysis","Zhang R., Wu H., Li Y., Huang Z., Yin Z., Yang C.-X., Du Z.-Q.",21601836,"G3: Genes, Genomes, Genetics",13, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"Cross Pyramid Transformer makes U-net stronger in medical image segmentation","Zhu J., Sheng Y., Cui H., Ma J., Wang J., Xi H.",17468094,"Biomedical Signal Processing and Control",86, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Deep neural network pulmonary nodule segmentation methods for CT images: Literature review and experimental comparisons","Zhi L., Jiang W., Zhang S., Zhou T.",00104825,"Computers in Biology and Medicine",164, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"CPU frequency scheduling of real-time applications on embedded devices with temporal encoding-based deep reinforcement learning","Zhou T., Lin M.",13837621,"Journal of Systems Architecture",142, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"DeepCIP: A multimodal deep learning method for the prediction of internal ribosome entry sites of circRNAs","Zhou Y., Wu J., Yao S., Xu Y., Zhao W., Tong Y., Zhou Z.",00104825,"Computers in Biology and Medicine",164, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"RDKG-115: Assisting drug repurposing and discovery for rare diseases by trimodal knowledge graph embedding","Zhu C., Xia X., Li N., Zhong F., Yang Z., Liu L.",00104825,"Computers in Biology and Medicine",164, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"DeepTAP: An RNN-based method of TAP-binding peptide prediction in the selection of tumor neoantigens","Zhang X., Wu J., Baeza J., Gu K., Zheng Y., Chen S., Zhou Z.",00104825,"Computers in Biology and Medicine",164, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Genomic screening methodology not requiring barcoding: Single nucleotide polymorphism-based, mixed-cell screening (SMICS)","Zhang Z., Chen X., Zhang W., Liu J., Xie Y., Zhang S., Stromberg A.J., Watt D.S., Liu X., Wang C., Liu C.",08887543,"Genomics",115, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Effect of the yaw angle on the aerodynamics of two tandem wind turbines by considering a dual-rotor wind turbine in front","Zhao M., Chen S., Wang K., Wu X., Zha R.",00298018,"Ocean Engineering",283, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"MagneticKP: A package for quickly constructing k⋅p models of magnetic and non-magnetic crystals","Zhang Z., Yu Z.-M., Liu G.-B., Li Z., Yang S.A., Yao Y.",00104655,"Computer Physics Communications",290, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Semi-Supervised Domain Generalization with Stochastic StyleMatch","Zhou K., Loy C.C., Liu Z.",09205691,"International Journal of Computer Vision",131, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,"ELFPIE: an error-laxity Fourier ptychographic iterative engine","Zhang S., Berendschot T.T.J.M., Zhou J.",01651684,"Signal Processing",210, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"GCoNet+: A Stronger Group Collaborative Co-Salient Object Detector","Zheng P., Fu H., Fan D.-P., Fan Q., Qin J., Tai Y.-W., Tang C.-K., Van Gool L.",01628828,"IEEE Transactions on Pattern Analysis and Machine Intelligence",45, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023,"Adaptive fusion affinity graph with noise-free online low-rank representation for natural image segmentation","Zhang Y., Liu M., Zhang H., Sun G., He J.",00313203,"Pattern Recognition",141, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"SurroundNet: Towards effective low-light image enhancement","Zhou F., Sun X., Dong J., Zhu X.X.",00313203,"Pattern Recognition",141, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,"Snipper: A Spatiotemporal Transformer for Simultaneous Multi-Person 3D Pose Estimation Tracking and Forecasting on a Video Snippet","Zou S., Xu Y., Li C., Ma L., Cheng L., Vo M.",10518215,"IEEE Transactions on Circuits and Systems for Video Technology",33, 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,"Multi-instance embedding learning with deconfounded instance-level prediction","Zhang Y.-X., Yang M., Zhou Z., Min F.",2364415X,"International Journal of Data Science and Analytics",16, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Deep Learning-based Human Pose Estimation: A Survey","Zheng C., Wu W., Chen C., Yang T., Zhu S., Shen J., Kehtarnavaz N., Shah M.",03600300,"ACM Computing Surveys",56, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2023,"Road Planning for Slums via Deep Reinforcement Learning","Zheng Y., Su H., Ding J., Jin D., Li Y.",,"Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"DyGen: Learning from Noisy Labels via Dynamics-Enhanced Generative Modeling","Zhuang Y., Yu Y., Kong L., Chen X., Zhang C.",,"Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
